1.109387, -2.395916, -1.286530, 45.400000 
1.130618, -2.417895, -1.287278, 45.500000 
1.162244, -2.450494, -1.288250, 45.600000 
1.200178, -2.489567, -1.289389, 45.700000 
1.238590, -2.529143, -1.290553, 45.800000 
1.270494, -2.561979, -1.291485, 45.900000 
1.289223, -2.581087, -1.291864, 46.000000 
1.290497, -2.581971, -1.291475, 46.100000 
1.274034, -2.564416, -1.290382, 46.200000 
1.243662, -2.532578, -1.288916, 46.300000 
1.205835, -2.493315, -1.287480, 46.400000 
1.167563, -2.453924, -1.286361, 46.500000 
1.134849, -2.420529, -1.285680, 46.600000 
1.112007, -2.397445, -1.285438, 46.700000 
1.101630, -2.387217, -1.285587, 46.800000 
1.104792, -2.390863, -1.286070, 46.900000 
1.121183, -2.408027, -1.286845, 47.000000 
1.149050, -2.436923, -1.287873, 47.100000 
1.185009, -2.474107, -1.289098, 47.200000 
1.223896, -2.514293, -1.290397, 47.300000 
1.259071, -2.550606, -1.291535, 47.400000 
1.283532, -2.575716, -1.292184, 47.500000 
1.291842, -2.583900, -1.292057, 47.600000 
1.282061, -2.573169, -1.291108, 47.700000 
1.256517, -2.546118, -1.289601, 47.800000 
1.220867, -2.508830, -1.287963, 47.900000 
1.182113, -2.468677, -1.286564, 48.000000 
1.146755, -2.432361, -1.285606, 48.100000 
1.119775, -2.404915, -1.285140, 48.200000 
1.104404, -2.389537, -1.285133, 48.300000 
1.102278, -2.387808, -1.285530, 48.400000 
1.113619, -2.399894, -1.286276, 48.500000 
1.137257, -2.424582, -1.287325, 48.600000 
1.170477, -2.459097, -1.288620, 48.700000 
1.208818, -2.498871, -1.290053, 48.800000 
1.246147, -2.537559, -1.291412, 48.900000 
1.275431, -2.567806, -1.292375, 49.000000 
1.290391, -2.582989, -1.292598, 49.100000 
1.287569, -2.579483, -1.291915, 49.200000 
1.267661, -2.558144, -1.290483, 49.300000 
1.235230, -2.523943, -1.288713, 49.400000 
1.196984, -2.484028, -1.287043, 49.500000 
1.159767, -2.445534, -1.285767, 49.600000 
1.129188, -2.414191, -1.285003, 49.700000 
1.109137, -2.393892, -1.284755, 49.800000 
1.101833, -2.386809, -1.284976, 49.900000 
1.108026, -2.393639, -1.285613, 50.000000 
1.127096, -2.413712, -1.286615, 50.100000 
1.156956, -2.444883, -1.287927, 50.200000 
1.193840, -2.483294, -1.289454, 50.300000 
1.232232, -2.523247, -1.291015, 50.400000 
1.265318, -2.557620, -1.292302, 50.500000 
1.286311, -2.579248, -1.292937, 50.600000 
1.290457, -2.583099, -1.292643, 50.700000 
1.276795, -2.568235, -1.291439, 50.800000 
1.248539, -2.538209, -1.289670, 50.900000 
1.211803, -2.499608, -1.287805, 51.000000 
1.173566, -2.459792, -1.286226, 51.100000 
1.139995, -2.425131, -1.285136, 51.200000 
1.115639, -2.400228, -1.284589, 51.300000 
1.103328, -2.387892, -1.284564, 51.400000 
1.104351, -2.389364, -1.285013, 51.500000 
1.118614, -2.404504, -1.285890, 51.600000 
1.144617, -2.431759, -1.287142, 51.700000 
1.179270, -2.467962, -1.288692, 51.800000 
1.217725, -2.508112, -1.290386, 51.900000 
1.253579, -2.545531, -1.291951, 52.000000 
1.279840, -2.572840, -1.292999, 52.100000 
1.290740, -2.583905, -1.293165, 52.200000 
1.283734, -2.576056, -1.292322, 52.300000 
1.260503, -2.551198, -1.290695, 52.400000 
1.226267, -2.515010, -1.288744, 52.500000 
1.187899, -2.474817, -1.286918, 52.600000 
1.152010, -2.437517, -1.285507, 52.700000 
